,ProductKey,Name,NumberCatalog,Gender,Brand,Price,Color,Details,Sole,Upper,Type,GlobalRank,Reviews,RankSize,RankComfort,RankQuality
1411,116164361,ASOS DESIGN loafers,2496,Men,asos design,360.0,black,6,Other,Other,shoe,3,13,189.385,115.552,224.698
1412,121123548,adidas Originals Adilette 22 sliders,2500,Men,adidas,265.0,neutral brown,7,Other,Other,shoe,5,375,176.542,0.0,0.0
1413,122553462,adidas Originals Gazelle trainers,2503,Men,adidas,420.0,dark grey,8,Rubber Other,LeatherOther,shoe,5,12,0.0,0.0,0.0
1414,1585030,adidas Originals Gazelle trainers,2503,Men,adidas,450.0,ny1 - navy 1,8,Other,Other,trainers,5,12,160.5,260.0,269.635
1415,112869170,adidas Originals Gazelle trainers,2503,Men,adidas,314.89,navy,7,Rubber Other,LeatherOther,trainers,5,12,160.5,266.427,256.792
1416,115615068,adidas Originals Gazelle trainers,2503,Men,adidas,395.0,grey,6,Rubber Other,LeatherOther,trainers,5,12,160.5,282.479,240.75
1417,122553446,adidas Originals Gazelle trainers,2503,Men,adidas,420.0,collegiate green,7,Rubber Other,LeatherOther,shoe,5,12,0.0,0.0,0.0
1418,122553461,adidas Originals Gazelle trainers,2503,Men,adidas,420.0,orange rust,7,Rubber Other,LeatherOther,shoe,5,12,0.0,0.0,0.0
1419,116525054,New Balance 574 trainers,2523,Men,new balance,525.0,grey,8,Rubber Other,Other,shoe,5,6,105.927,282.479,295.312
1420,121122809,adidas Originals Gazelle gum sole trainers,2527,Men,adidas,420.0,tan,6,Rubber Other,Other,shoe,5,12,0.0,0.0,0.0
1421,104493343,Polo Ralph Lauren sayer canvas trainer with multi polo player,2530,Men,ralph lauren,390.0,white,8,Other,Textile Other,trainers,4,77,199.01,218.271,218.271
1422,104668852,Polo Ralph Lauren longwood leather trainer,2531,Men,ralph lauren,525.0,white,7,Other,Other,trainers,5,15,179.75,269.635,269.635
1423,109173930,adidas Originals Superstar trainers,2542,Men,adidas,475.0,white,8,Other,Other,trainers,5,3,163.708,285.688,292.104
1424,115615057,adidas Originals Superstar trainers,2542,Men,adidas,475.0,black,8,Other,Other,trainers,5,3,163.708,321.0,282.479
1425,114939782,ASOS DESIGN chelsea boots,2545,Men,asos design,170.56,black,5,ThermoplasticPolyurethane Other,Other,chelsea,4,18,147.656,182.969,195.802
1426,114939852,ASOS DESIGN chelsea boots,2547,Men,asos design,152.19,black,7,Other,Textile Other,boots,4,9,150.865,231.115,189.385
1427,1991883,ASOS DESIGN chelsea boots,2547,Men,asos design,180.0,grey,5,Other,Textile Other,boots,4,20,195.802,253.583,266.427
1428,102758497,ASOS DESIGN chelsea boots,2547,Men,asos design,89.22,tan,6,Other,Textile Other,boots,4,30,195.802,224.698,208.646
1429,1991892,ASOS DESIGN heeled chelsea boots with pointed toe,2548,Men,asos design,271.85,black,4,Other,Other,chelsea,5,65,170.125,231.115,260.0
1430,117596534,Puma CA Pro suede trainers,2549,Men,puma,354.25,vaporous gray,7,Rubber Other,LeatherOther,trainers,5,6,160.5,266.427,282.479
1431,104193550,ASOS DESIGN trainers,2550,Men,asos design,115.0,black,6,Other,Other,trainers,3,22,99.5,157.281,182.969
1432,104193623,ASOS DESIGN trainers,2550,Men,asos design,89.22,white,6,Other,Other,trainers,2,29,73.8229,109.135,157.281
1433,113986507,ASOS DESIGN loafers,2551,Men,asos design,152.19,black,5,ThermoplasticPolyurethane Other,Other,loafers,5,9,115.552,195.802,231.115
1434,2019993,ASOS DESIGN loafers,2551,Men,asos design,124.9,black,5,Other,Other,loafers,4,27,141.24,199.01,247.167
1435,114940077,ASOS DESIGN loafers,2551,Men,asos design,180.0,red,5,Other,Textile Other,loafers,4,4,160.5,141.24,179.75
1436,2011342,Vans Old Skool trainers In black/white,2552,Men,vans,238.79,black,8,Other,Textile Other,trainers,5,83,163.708,279.26,282.479
1437,117687744,Vans old skool trainers,2552,Men,vans,345.0,white,10,Rubber Other,Other,trainers,4,11,154.073,247.167,282.479
1438,117696283,Vans Old Skool trainers,2552,Men,vans,170.56,blue,10,Rubber Other,Textile Other,shoe,5,7,160.5,240.75,276.052
1439,117696699,Vans Old Skool Trainers,2552,Men,vans,272.9,black,10,Rubber Other,Textile Other,trainers,5,3,160.5,266.427,266.427
1440,117679846,Vans Old Skool Gumsole trainers,2552,Men,vans,365.0,black,11,Other,Other,trainers,4,9,179.75,292.104,276.052
1441,123298460,Puma X-Ray Speed trainers,2553,Men,puma,272.9,black,9,Rubber Other,Textile Other,shoe,5,3,105.927,240.75,186.177
1442,114935487,ASOS DESIGN monk shoes,2554,Men,asos design,152.19,black,4,ThermoplasticPolyurethane Other,Other,shoe,4,18,182.969,231.115,240.75
1443,114867174,ASOS DESIGN natural sole loafers,2555,Men,asos design,87.75,beige,5,ThermoplasticPolyurethane Other,Textile Other,loafers,5,4,202.229,221.49,221.49
1444,117596537,Puma Ca Pro patchwork trainers,2558,Men,puma,312.26,frosted ivory-navy,7,Rubber Other,Textile Other,shoe,5,4,160.5,221.49,301.74
1445,107294243,ASOS DESIGN lace up boot,2561,Men,asos design,345.0,black,7,Rubber Other,Other,boots,5,8,150.865,221.49,250.375
1446,116779885,ASOS DESIGN chelsea boots,2562,Men,asos design,225.0,brown,5,Rubber Other,LeatherOther,boots,4,8,121.979,202.229,221.49
1447,116779884,ASOS DESIGN chelsea boots,2562,Men,asos design,225.0,black,5,Rubber Other,LeatherOther,boots,4,22,166.917,227.906,234.323
1448,117793802,Reebok Club C Vintage,2564,Men,reebok,475.0,off white,7,Rubber Other,LeatherOther,trainers,5,274,0.0,0.0,0.0
1449,115253659,ASOS DESIGN chunky chelsea calf boots,2565,Men,asos design,345.0,black,6,ThermoplasticPolyurethane Other,Other,boots,5,8,179.75,231.115,250.375
1450,103998344,ASOS DESIGN chunky chelsea calf boots,2565,Men,asos design,183.68,black,6,Other,Textile Other,chelsea,4,15,208.646,231.115,247.167
1451,109819104,ASOS DESIGN chunky sole chelsea boot,2565,Men,asos design,275.0,beige,7,Other,Textile Other,boots,3,5,224.698,215.062,186.177
1452,114867170,ASOS DESIGN loafers,2567,Men,asos design,162.69,brown,5,Rubber Other,Textile Other,loafers,2,21,80.25,134.812,138.021
1453,1604908,ASOS DESIGN brogue shoes,2568,Men,asos design,345.0,brown,6,Other,Other,brogues,5,51,173.333,240.75,247.167
1454,117756501,ASOS DESIGN chunky lace up boots with padded collar,2573,Men,asos design,188.93,stone,6,Rubber Other,Other,boots,5,7,160.5,308.156,295.312
1455,109183345,ASOS DESIGN chelsea boots,2574,Men,asos design,210.0,stone,5,Rubber Other,Other,chelsea,4,17,173.333,202.229,266.427
1456,1933459,ASOS DESIGN desert boots,2575,Men,asos design,160.07,stone,4,Other,Other,boots,5,27,195.802,224.698,250.375
1457,1891893,ASOS DESIGN desert boots,2575,Men,asos design,200.0,black,5,Other,LeatherOther,boots,4,9,189.385,221.49,231.115
1458,116026302,Noak made,2577,Men,noak,184.73,grey,8,Rubber Other,Other,loafers,4,4,160.5,160.5,240.75
1459,1933521,ASOS DESIGN oxford shoes,2578,Men,asos design,240.0,black,7,Other,Other,shoe,4,13,179.75,192.594,199.01
1460,1891912,ASOS DESIGN oxford shoes,2578,Men,asos design,240.0,tan,5,Other,LeatherOther,shoe,3,20,189.385,211.854,231.115
1461,107294237,ASOS DESIGN chukka boots,2583,Men,asos design,170.0,black,5,Other,Textile Other,boots,4,11,234.323,247.167,218.271
1462,102758444,ASOS DESIGN chukka boots,2583,Men,asos design,170.0,brown,5,Other,Textile Other,boots,4,21,192.594,182.969,160.5
1463,106698779,ASOS DESIGN derby shoes,2584,Men,asos design,225.0,black,4,Other,Other,shoe,4,8,221.49,211.854,211.854
1464,120599543,Puma Ca Pro trainers,2590,Men,puma,312.26,multi,7,Rubber Other,Textile Other,shoe,5,5,208.646,304.948,288.896
1465,115879150,Under Armour Training Charged Commit 3 trainers,2594,Men,under armour,365.0,black,6,Rubber Other,Textile Other,trainers,4,3,160.5,295.312,215.062
1466,1694092,ASOS DESIGN desert boots,2596,Men,asos design,165.32,black,6,Other,Other,boots,3,15,256.792,166.917,173.333
1467,116164109,ASOS DESIGN desert boots,2596,Men,asos design,240.0,tan,5,Other,Other,boots,3,10,202.229,160.5,109.135
1468,114935490,ASOS DESIGN brogue shoes,2598,Men,asos design,152.19,tan,5,ThermoplasticPolyurethane Other,Other,brogues,2,6,147.656,134.812,134.812
1469,117682815,Vans Slip-On checkerboard trainers,2599,Men,vans,290.0,black,9,Other,Textile Other,plimsolls,4,3,186.177,266.427,266.427
1470,113304522,ASOS DESIGN loafers,2600,Men,asos design,132.25,black,6,Rubber Other,Other,loafers,4,8,102.719,205.438,227.906
1471,113304521,ASOS DESIGN loafers,2600,Men,asos design,132.25,brown,6,Rubber Other,Other,loafers,2,14,105.927,105.927,105.927
1472,103998355,ASOS DESIGN black leather penny loafer,2601,Men,asos design,290.0,black,5,Other,LeatherOther,loafers,3,30,86.6667,131.604,221.49
1473,114935486,ASOS DESIGN tassel loafers,2613,Men,asos design,170.0,black,5,Other,Other,loafers,2,8,89.875,160.5,231.115
1474,107933386,ASOS DESIGN lace up boot,2614,Men,asos design,200.0,black,7,Other,Textile Other,boots,3,8,211.854,150.865,179.75
1475,120493867,ASOS DESIGN lace up boot,2619,Men,asos design,275.0,tan,6,Rubber Other,LeatherOther,shoe,3,8,0.0,0.0,0.0
1476,116164139,ASOS DESIGN lace up boots,2620,Men,asos design,360.0,black,5,Other,Other,boots,3,3,105.927,105.927,160.5
1477,1907686,ASOS DESIGN lace up boots,2620,Men,asos design,242.46,brown,6,Other,LeatherOther,boots,4,13,176.542,179.75,179.75
1478,1936196,ASOS DESIGN lace up boots,2620,Men,asos design,267.65,black,6,Other,Other,boots,5,32,176.542,215.062,253.583
1479,113184848,ASOS DESIGN loafers,2627,Men,asos design,195.0,brown,6,Rubber Other,Other,loafers,3,4,105.927,134.812,134.812
1480,118759094,ASOS DESIGN faux fur calf boot,2635,Men,asos design,312.26,brown,5,Rubber Other,Textile Other,shoe,3,6,160.5,186.177,173.333
1481,119374095,ASOS DESIGN derby lace up shoes,2637,Men,asos design,240.0,brown,4,Rubber Other,LeatherOther,shoe,4,4,160.5,260.0,260.0
1482,107294249,ASOS DESIGN chunky loafers,2639,Men,asos design,260.0,black,6,Other,Other,loafers,4,14,128.396,186.177,199.01
1483,116779888,ASOS DESIGN black leather penny loafers,2670,Men,asos design,315.0,black,5,Rubber Other,LeatherOther,loafers,2,4,160.5,160.5,179.75
1484,114940199,ASOS DESIGN loafers,2671,Men,asos design,170.0,tan,5,Other,Textile Other,loafers,3,6,67.4062,93.0833,160.5
1485,114940056,ASOS DESIGN loafers,2671,Men,asos design,170.0,grey,5,Other,Textile Other,loafers,5,4,141.24,260.0,260.0
1486,2011260,Vans SK8-Hi trainers,2693,Men,vans,296.62,white,8,Other,Textile Other,trainers,5,8,160.5,292.104,250.375
1487,2011292,Vans Sk8-Hi trainers,2693,Men,vans,500.0,black,9,Other,Textile Other,trainers,5,22,179.75,263.219,272.844
1488,113445823,adidas Originals Ozweego trainers,2704,Men,adidas,419.85,beige,9,Rubber Other,Textile Other,trainers,5,3,160.5,272.844,288.896
1489,119529460,adidas Originals Ozweego trainers,2704,Men,adidas,500.0,white,8,Other,Textile Other,trainers,5,3,160.5,0.0,0.0
1490,121122783,adidas Originals Ozweego trainers,2704,Men,adidas,525.0,black silver,10,Rubber Textile Other,Textile LeatherOther,shoe,5,3,160.5,321.0,321.0
1491,121122781,adidas Originals Ozweego trainers,2704,Men,adidas,525.0,silver green,10,Rubber Textile Other,Textile LeatherOther,shoe,5,3,160.5,0.0,0.0
1492,121122782,adidas Originals Ozweego trainers,2704,Men,adidas,525.0,white,8,Rubber Textile Other,Textile LeatherOther,shoe,5,3,160.5,0.0,0.0
1493,121122788,adidas Originals FOM SLTN trainers,2705,Men,adidas,450.0,off white,8,Rubber Textile Other,Textile Other,shoe,5,26,131.604,0.0,0.0
1494,119529445,adidas Originals adifom Q trainers,2706,Men,adidas,475.0,off white,8,Rubber Other,Textile Other,trainers,2,4,60.9896,160.5,240.75
1495,109173948,adidas Originals Niteball trainers,2711,Men,adidas,393.61,white,10,Rubber Other,Textile Other,trainers,5,211,170.125,227.906,288.896
1496,107313397,adidas Originals Niteball trainers,2711,Men,adidas,314.89,black,9,Rubber Other,Textile Other,trainers,5,209,170.125,282.479,298.521
1497,110898370,adidas Originals Niteball trainers,2711,Men,adidas,283.4,grey,9,Rubber Other,Polyester LeatherOther,trainers,5,5,208.646,321.0,288.896
1498,112869198,adidas Originals Niteball trainers,2711,Men,adidas,401.48,grey,7,Rubber Other,LeatherOther,trainers,5,15,173.333,282.479,321.0
1499,112869199,adidas Originals Niteball trainers,2711,Men,adidas,475.0,brown,9,Rubber Other,LeatherOther,trainers,5,213,170.125,282.479,240.75
1500,115615108,adidas Originals Niteball trainers,2711,Men,adidas,525.0,white,10,Rubber Other,LeatherOther,trainers,5,6,186.177,295.312,308.156
1501,118782139,adidas Originals Tobacco Gruen trainers,2712,Men,adidas,420.0,off white,7,Rubber Other,Textile Other,trainers,5,449,157.281,0.0,0.0
1502,118782116,adidas Originals Tobacco Gruen trainers,2714,Men,adidas,420.0,brown,7,Rubber Other,Textile Other,trainers,5,449,157.281,0.0,0.0
1503,121123567,adidas Originals ADI2000 trainers,2715,Men,adidas,500.0,vn,8,Rubber Other,LeatherOther,shoe,5,105,160.5,0.0,0.0
1504,107313393,adidas Originals Adi2000 trainers,2715,Men,adidas,475.0,purple,10,Rubber Other,Textile Other,trainers,5,39,163.708,321.0,321.0
1505,107313399,adidas Originals Adi2000 trainers,2715,Men,adidas,330.63,green,9,Rubber Other,Textile Other,trainers,5,41,163.708,321.0,321.0
1506,117596535,Puma CA Pro suede trainers,2718,Men,puma,415.0,tapioca-tigers eye,7,Rubber Other,LeatherOther,trainers,5,6,160.5,295.312,240.75
1507,117382025,adidas Originals Retropy F90 trainers,2719,Men,adidas,335.88,black,7,Rubber Textile Other,Textile LeatherOther,trainers,5,9,150.865,240.75,282.479
1508,117382027,adidas Originals Retropy F90 trainers,2719,Men,adidas,335.88,black,9,Rubber Textile Other,Textile LeatherOther,trainers,5,5,176.542,0.0,0.0
1509,117382029,adidas Originals Retropy F90 trainers,2719,Men,adidas,395.0,white,9,Rubber Textile Other,Textile LeatherOther,trainers,5,10,176.542,321.0,240.75
1510,117382031,adidas Originals Retropy F90 trainers,2719,Men,adidas,314.89,red,9,Rubber Textile Other,Textile LeatherOther,trainers,5,8,189.385,240.75,266.427
1511,117382030,adidas Originals Retropy F90 trainers,2719,Men,adidas,395.0,navy,7,Rubber Textile Other,Textile LeatherOther,trainers,5,6,160.5,321.0,321.0
1512,117382024,adidas Originals Retropy F90 trainers,2719,Men,adidas,314.89,white,7,Rubber Textile Other,Textile LeatherOther,trainers,5,5,176.542,0.0,0.0
1513,121122785,adidas Originals Retropy F90 trainers,2719,Men,adidas,395.0,black,7,Rubber Textile Other,Textile LeatherOther,shoe,5,5,176.542,0.0,0.0
1514,121122787,adidas Originals Retropy F90 trainers,2719,Men,adidas,395.0,grey,7,Rubber Textile Other,Textile LeatherOther,shoe,5,5,176.542,0.0,0.0
1515,117686260,Vans Old Skool trainers In black/white,2720,Men,vans,345.0,black,12,Rubber Other,Textile Other,trainers,5,13,160.5,240.75,253.583
1516,1616153,ASOS DESIGN driving shoes,2721,Men,asos design,103.02,grey,5,Other,Other,shoe,3,12,179.75,215.062,160.5
1517,1582565,ASOS DESIGN driving shoes,2721,Men,asos design,154.29,navy,6,Other,Other,loafers,4,22,163.708,227.906,224.698
1518,1891918,ASOS DESIGN loafers,2721,Men,asos design,188.93,black,6,Other,LeatherOther,shoe,4,10,141.24,221.49,250.375
1519,1892706,ASOS DESIGN derby shoes,2722,Men,asos design,124.9,black,4,Other,LeatherOther,shoe,5,12,173.333,266.427,253.583
1520,108228439,adidas Originals Ozrah trainers,2725,Men,adidas,346.37,grey,8,Rubber Other,Other,trainers,5,69,150.865,256.792,288.896
1521,109868766,adidas Originals Ozrah trainers,2725,Men,adidas,294.42,beige,9,Rubber Other,Other,trainers,5,66,150.865,240.75,282.479
1522,115615120,adidas Originals Ozrah trainers,2725,Men,adidas,440.84,black,9,Rubber Other,LeatherOther,trainers,5,75,154.073,134.812,240.75
1523,118782124,adidas Originals ZX22 Boost trainers,2727,Men,adidas,500.0,olive,10,Rubber Textile Other,Textile LeatherOther,trainers,5,330,157.281,0.0,0.0
1524,118782131,adidas Originals ZX22 Boost trainers,2727,Men,adidas,375.24,black,10,Rubber Textile Other,Textile LeatherOther,trainers,5,330,157.281,0.0,0.0
1525,118782136,adidas Originals ZX22 Boost trainers,2727,Men,adidas,375.24,beige,10,Rubber Other,Textile Other,trainers,5,330,157.281,0.0,0.0
1526,118782127,adidas Originals Last Frontier trainers,2729,Men,adidas,475.0,off white,7,Rubber Other,Textile Other,trainers,5,11,195.802,0.0,0.0
1527,117788407,adidas Training Trainer 5,2730,Men,adidas,370.0,grey,8,Other,Other,trainers,5,111,163.708,0.0,0.0
1528,109264751,ASOS DESIGN brogue boots,2734,Men,asos design,300.0,tan,5,Rubber Other,LeatherOther,boots,3,37,128.396,189.385,199.01
1529,115615127,adidas Originals Stan Smith trainers,2735,Men,adidas,420.0,black,8,Other,Other,trainers,5,5,163.708,266.427,282.479
1530,1866840,adidas Originals Stan Smith trainers,2735,Men,adidas,377.86,white,7,Rubber Other,Other,trainers,5,6,163.708,272.844,276.052
1531,107313389,adidas Originals Stan Smith trainers,2735,Men,adidas,283.4,brown,8,Other,Textile Other,trainers,5,4,163.708,240.75,282.479
1532,107313404,adidas Originals Stan Smith trainers,2735,Men,adidas,240.89,brown,8,Rubber Other,Textile Other,trainers,5,4,163.708,208.646,272.844
1533,112869168,adidas Originals Stan Smith trainers,2735,Men,adidas,356.87,white,8,Other,Other,trainers,5,5,163.708,227.906,240.75
1534,115615056,adidas Originals Stan Smith trainers,2735,Men,adidas,450.0,white,7,Rubber Other,Textile Other,trainers,5,5,163.708,282.479,282.479
1535,115615113,adidas Originals Stan Smith trainers,2735,Men,adidas,314.89,white,7,Rubber Other,Textile Other,trainers,5,5,163.708,173.333,182.969
1536,113985703,adidas Originals Oznova trainers,2737,Men,adidas,314.89,grey,7,Rubber Other,Textile Other,trainers,5,41,147.656,282.479,240.75
1537,115615086,adidas Originals Oznova trainers,2737,Men,adidas,472.33,black,7,Rubber Other,Textile Other,trainers,5,31,144.448,215.062,266.427
1538,115615082,adidas Originals Oznova trainers,2737,Men,adidas,525.0,white,8,Rubber Other,Textile Other,trainers,5,29,147.656,321.0,321.0
1539,115615097,adidas Originals Oznova trainers,2737,Men,adidas,525.0,grey,7,Rubber Other,Textile Other,trainers,5,29,147.656,0.0,321.0
1540,117382010,adidas Originals Oznova trainers,2737,Men,adidas,236.16,grey,7,Rubber Other,Textile Other,trainers,5,31,134.812,134.812,266.427
1541,117429340,adidas Originals 'Preppy Varsity' Oznova trainers,2737,Men,adidas,367.37,white,7,Rubber Other,Textile LeatherOther,trainers,5,26,144.448,321.0,321.0
1542,118782108,adidas Originals Buckeye trainers,2744,Men,adidas,475.0,maroon,6,Rubber Textile Other,LeatherOther,trainers,5,25,166.917,160.5,160.5
1543,115615099,adidas Originals Response CL trainers,2750,Men,adidas,525.0,white,8,Rubber Other,Textile Other,trainers,5,6,147.656,0.0,0.0
1544,115615138,adidas Originals Response CL trainers,2750,Men,adidas,236.16,grey,8,Rubber Other,Textile Other,trainers,5,6,147.656,0.0,0.0
1545,119529462,adidas Originals Response CL trainers,2750,Men,adidas,525.0,white,9,Rubber Other,Textile Other,trainers,5,7,138.021,240.75,240.75
1546,119529461,adidas Originals Response CL trainers,2750,Men,adidas,525.0,black,7,Other,Other,trainers,5,7,147.656,0.0,0.0
1547,117264121,ASOS DESIGN chelsea calf boots with chunky sole,2754,Men,asos design,275.0,black,6,Other,Other,shoe,3,7,138.021,195.802,195.802
1548,113218977,Reebok Training Nano 6000 trainers,2760,Men,reebok,610.0,multi,8,Rubber Other,Textile Other,trainers,5,73,0.0,0.0,0.0
1549,112658726,ASOS DESIGN tassel loafers,2761,Men,asos design,240.0,navy,5,Rubber Other,Other,loafers,4,25,105.927,179.75,234.323
1550,112658725,ASOS DESIGN tassel loafers,2761,Men,asos design,202.05,black,5,Other,Other,loafers,4,13,118.76,192.594,260.0
1551,112658727,ASOS DESIGN tassel loafers,2761,Men,asos design,240.0,tan,6,Rubber Other,Other,loafers,2,19,67.4062,118.76,170.125
1552,118278360,adidas Terrex Trailmaker Cold Ready trainer,2764,Men,adidas,525.0,black,7,Other,Other,trainers,5,45,157.281,0.0,321.0
1553,117817627,adidas Running Response trainers,2765,Men,adidas,345.0,mid blue,9,Other,Other,trainers,5,53,154.073,0.0,0.0
1554,121122789,adidas Originals FOM SLTN trainers,2769,Men,adidas,450.0,black,7,Rubber Textile Other,Textile Other,shoe,5,26,131.604,0.0,0.0
1555,118782113,adidas Originals Niteball trainers,2773,Men,adidas,188.93,dark grey,10,Rubber Textile Other,Textile LeatherOther,trainers,4,6,134.812,186.177,227.906
1556,119529463,adidas Originals Universal trainers,2774,Men,adidas,420.0,green,6,Rubber Other,Textile LeatherOther,trainers,5,10,176.542,0.0,0.0
1557,119529449,adidas Orignals Forum 84 low trainers,2775,Men,adidas,475.0,white,7,Rubber Other,Textile LeatherOther,trainers,5,103,163.708,80.25,80.25
1558,110978897,adidas Originals Forum 84 Low trainers,2775,Men,adidas,267.65,white,9,Rubber Other,Textile LeatherOther,trainers,5,117,163.708,288.896,314.573
1559,115615074,adidas Originals Forum 84 Lo trainers,2775,Men,adidas,475.0,white,9,Rubber Other,LeatherOther,trainers,5,106,166.917,301.74,301.74
1560,117382007,adidas Originals Forum 84 Low trainers,2775,Men,adidas,475.0,white,10,Rubber Other,LeatherOther,trainers,5,102,163.708,0.0,0.0
1561,117382008,adidas Originals Forum 84 Lo trainers,2775,Men,adidas,475.0,white,9,Rubber Other,LeatherOther,trainers,5,103,163.708,321.0,321.0
1562,119529468,adidas Originals Campus 00's trainers,2782,Men,adidas,395.0,maroon,7,Rubber Other,Textile LeatherOther,trainers,5,56,160.5,321.0,321.0
1563,115615154,adidas Originals Campus 00's trainers,2782,Men,adidas,335.88,grey,7,Rubber Other,LeatherOther,trainers,5,55,160.5,0.0,0.0
1564,115615139,adidas Originals Campus 00's trainers,2782,Men,adidas,395.0,blue,7,Rubber Other,LeatherOther,trainers,5,57,160.5,321.0,321.0
1565,119529467,adidas Originals Campus 00's trainers,2782,Men,adidas,395.0,navy,8,Rubber Other,Textile LeatherOther,trainers,5,66,157.281,240.75,240.75
1566,119529469,adidas Originals Campus 00's trainers,2782,Men,adidas,395.0,yellow,7,Rubber Other,Textile LeatherOther,trainers,5,48,160.5,160.5,160.5
1567,118839820,adidas Originals Gazelle trainers,2783,Men,adidas,395.0,power red,6,Rubber Other,LeatherOther,trainers,5,12,160.5,0.0,0.0
1568,118839904,adidas Originals Gazelle trainers,2783,Men,adidas,395.0,collegiate green,8,Rubber Other,LeatherOther,trainers,5,12,160.5,321.0,321.0
1569,119235162,adidas Originals Gazelle trainers,2783,Men,adidas,395.0,burgundy,6,Rubber Other,LeatherOther,trainers,5,12,160.5,202.229,282.479
1570,115615148,adidas Originals Forum 84 Hi trainers,2785,Men,adidas,490.7,white,9,Rubber Other,LeatherOther,trainers,5,44,160.5,0.0,0.0
1571,109869618,adidas Originals Forum 84 Hi trainers,2785,Men,adidas,525.0,white,9,Rubber Other,Other,trainers,5,28,173.333,240.75,321.0
1572,113530109,adidas Originals Niteball II trainers,2786,Men,adidas,446.09,black,9,Rubber Other,LeatherOther,trainers,5,8,138.021,240.75,282.479
1573,113530128,adidas Originals Niteball II trainers,2786,Men,adidas,525.0,white,10,Rubber Other,LeatherOther,trainers,5,8,150.865,295.312,295.312
1574,114765684,adidas Originals Niteball II trainers,2786,Men,adidas,236.16,white,9,Rubber Other,Textile LeatherOther,trainers,4,4,99.5,240.75,266.427
1575,118373581,Walk London Sean chunky snaffle loafers,2791,Men,walk london,365.0,black,6,Rubber Other,Other,loafers,5,4,260.0,221.49,301.74
1576,113480017,Walk London terry snaffle loafers,2795,Men,walk london,345.0,black,5,Other,Other,loafers,4,4,99.5,221.49,282.479
1577,113480004,Walk London Terry Snaffle loafers,2795,Men,walk london,345.0,black,6,Other,Other,loafers,1,4,221.49,80.25,99.5
1578,121122778,adidas Originals NMD_V3 trainers,2796,Men,adidas,685.0,black,8,Rubber Other,Other,shoe,5,218,157.281,0.0,0.0
1579,119529464,adidas Originals Universal trainers,2798,Men,adidas,420.0,blue,6,Rubber Other,Textile LeatherOther,trainers,5,10,176.542,0.0,0.0
1580,115615073,adidas Originasl NY90 trainers,2805,Men,adidas,370.0,white,7,Rubber Other,Textile Other,trainers,5,7,125.188,0.0,0.0
1581,115615112,adidas Originals NY90 trainers,2805,Men,adidas,370.0,white,7,Rubber Other,LeatherOther,trainers,5,200,141.24,321.0,240.75
1582,115615061,adidas Originals Retropy E5 trainers,2810,Men,adidas,299.14,peach,9,Rubber Other,LeatherOther,trainers,5,280,163.708,321.0,321.0
1583,115615062,adidas Originals Retropy E5 trainers,2810,Men,adidas,249.28,off white,9,Rubber Other,LeatherOther,trainers,5,278,163.708,0.0,0.0
1584,115615090,adidas Originals Retropy E5 trainers,2810,Men,adidas,398.86,black,9,Rubber Other,LeatherOther,trainers,5,303,163.708,321.0,282.479
1585,115615109,adidas Originals Retropy E5 trainers,2810,Men,adidas,349.0,orange,7,Rubber Other,LeatherOther,trainers,5,280,163.708,282.479,282.479
1586,115911922,Reebok Hexalite Legacy trainers,2811,Men,reebok,354.25,chalk/teal/grey,8,Rubber Other,Textile Other,trainers,5,14,0.0,0.0,0.0
1587,113986513,ASOS DESIGN loafers,2815,Men,asos design,275.0,brown,5,Rubber Other,LeatherOther,shoe,4,6,134.812,240.75,256.792
1588,121122777,adidas Orignals NMD_V3 trainers,2817,Men,adidas,685.0,triple white,10,Rubber Other,Other,shoe,5,218,157.281,0.0,0.0
1589,114993765,Puma Running Twitch trainers,2820,Men,puma,280.0,white,8,Rubber Other,Textile Other,trainers,4,5,160.5,321.0,321.0
1590,118782111,adidas Originals Tobacco Gruen trainers,2821,Men,adidas,420.0,orange,7,Rubber Other,Textile Other,trainers,5,449,157.281,0.0,0.0
1591,116198743,adidas Training Dropset trainers,2825,Men,adidas,630.0,grey,8,Other,Other,trainers,5,77,157.281,0.0,0.0
1592,109173929,adidas Originals Superstar trainers,2826,Men,adidas,401.48,white,7,Rubber Other,Other,trainers,5,3,163.708,0.0,0.0
1593,1545553,adidas Originals Superstar trainers,2826,Men,adidas,224.36,white,8,Other,Other,trainers,5,6,163.708,276.052,285.688
1594,117429348,adidas Originals 'Preppy Varsity' tonal superstar trainers,2826,Men,adidas,450.0,white,7,Rubber Other,Rubber Other,trainers,5,3,163.708,0.0,0.0
1595,1556211,adidas Originals Superstar trainers,2828,Men,adidas,274.21,bk1 - black 1,7,Other,Other,trainers,5,7,0.0,0.0,0.0
1596,1733259,Walk London hornchurch chelsea boots,2829,Men,walk london,199.43,beige,6,Other,Other,boots,4,11,176.542,205.438,240.75
1597,121123570,adidas Originals Orketro trainers,2831,Men,adidas,630.0,black,8,Rubber Textile Other,Textile LeatherOther,shoe,5,3,160.5,0.0,0.0
1598,115924681,adidas Running Adizero RC4 trainers,2840,Men,adidas,500.0,black,9,Other,Other,trainers,5,20,131.604,160.5,240.75
1599,114939938,ASOS DESIGN loafers,2841,Men,asos design,190.0,tan,6,Rubber Other,Other,loafers,3,4,80.25,80.25,121.979
